# time, goalRoll, Torque, speed, roll, rollrate, steer, steerrate, intERoll, yaw, y, intELane
0.001,0.47098599431333876,-4.943407758726012e-07,-3.136103558201121e-05,-0.0004943070455573767,0.0002634154738334442,2.8383490504023706e-07
0.002,0.8504393555661375,-7.773978831431457e-07,-3.383217288448216e-05,-0.00028307242971663526,-0.0023797283944637848,2.4507263184988377e-07
0.003,1.121196182843874,-9.111372667243775e-07,-3.819016354008303e-05,-0.00013395716605139839,-0.004454224155454168,-7.16681315236515e-08
0.004,1.2810259334233514,-9.646908321658233e-07,-4.420322934633746e-05,-5.400928343860799e-05,-0.006222191122576835,-5.823697599266066e-07
0.005,1.341177783831599,-9.59506899668779e-07,-5.112826391483455e-05,4.564691200173606e-06,-0.007235371539425991,-1.2359244804505283e-06
0.006,1.3210160016740866,-9.169652423774044e-07,-5.840503756520368e-05,4.193235604674943e-05,-0.007652521367553265,-1.968731451832573e-06
0.007,1.2888408359456762,-8.969247986511772e-07,-6.564006917981928e-05,1.959176490191932e-05,-0.007623814331922984,-2.710193813973253e-06
0.008,1.2564410886909683,-9.273846478481876e-07,-7.285244241025436e-05,-3.0714456163064364e-05,-0.007567629746856697,-3.4282221189646422e-06
0.009000000000000001,1.2289128038341337,-9.77493085479361e-07,-8.00160555788528e-05,-5.018447349351963e-05,-0.007534331266495332,-4.1653394540108386e-06
0.010000000000000002,1.206084909288772,-1.0241668474640184e-06,-8.7114104909803e-05,-4.6549498599172296e-05,-0.007515799940168212,-4.949091177829648e-06
0.011000000000000003,1.1870525662202198,-1.056997587544753e-06,-9.413926766067782e-05,-3.245499542678968e-05,-0.007502807673568972,-5.790903340116788e-06
0.012000000000000004,1.171066860757086,-1.0723409491807726e-06,-0.00010108872431546724,-1.464632745554446e-05,-0.0074912462168935205,-6.694716049653205e-06
0.013000000000000005,1.1574244719887266,-1.0690545732505832e-06,-0.00010796140766403583,4.386740787722512e-06,-0.007479895219028809,-7.661842716115894e-06
0.014000000000000005,1.1456020259618442,-1.0466162883622426e-06,-0.00011475682501643761,2.4032825886289204e-05,-0.0074685122583691265,-8.692847398245848e-06
0.015000000000000006,1.1353734809411737,-1.0045137154990874e-06,-0.00012147459263525494,4.428951149379658e-05,-0.007457043060278581,-9.788131107093039e-06
0.016000000000000007,1.12675680239847,-9.421184401570739e-07,-0.00012811428470549112,6.528000967101823e-05,-0.007445432215077637,-1.0948077303539872e-05
0.017000000000000008,1.1180926814462218,-8.813786982997082e-07,-0.00013474728804827079,6.421271642602399e-05,-0.007436211496624124,-1.2106149796664658e-05
0.01800000000000001,1.1097055411575778,-8.157828107602158e-07,-0.00014137394896761218,6.968520697358802e-05,-0.007435020885540733,-1.3270273078190047e-05
0.01900000000000001,1.1016394816120645,-7.430553431756974e-07,-0.0001479908921177844,7.745937650604928e-05,-0.0074353085982174555,-1.4445077924646033e-05
0.02000000000000001,1.093612245776529,-6.65108377464978e-07,-0.00015460116422191415,8.331617028547905e-05,-0.007434465060518421,-1.5626457627927075e-05
0.02100000000000001,1.0855370362559005,-5.832207555981941e-07,-0.0001612068746378316,8.788849749917369e-05,-0.0074328807942063225,-1.6811653953874917e-05
0.022000000000000013,1.077418513990021,-4.979472012531226e-07,-0.00016780899371123876,9.190404844702393e-05,-0.007431025081001669,-1.7999462598242466e-05
0.023000000000000013,1.0692845799385087,-4.094989524827491e-07,-0.000174407936246996,9.570843040454707e-05,-0.0074291007852082275,-1.918941005651009e-05
0.024000000000000014,1.0611590126723613,-3.179614270154196e-07,-0.00018100390276403651,9.942828180556334e-05,-0.0074271643476414234,-2.038128656530115e-05
0.025000000000000015,1.0530555343128096,-2.233813270652045e-07,-0.00018759702124640393,0.00010310251361350033,-0.00742522332872662,-2.1574962312729753e-05
0.026000000000000016,1.0449798283457568,-1.2579548829791344e-07,-0.00019418739845332843,0.00010674095357193791,-0.0074232761289088865,-2.2770327948448834e-05
0.027000000000000017,1.0369331278611496,-2.523898924763678e-08,-0.0002007751368978028,0.00011034524158887606,-0.007421322234662808,-2.396727830132389e-05
0.028000000000000018,1.0289150092863013,7.825300212269296e-08,-0.000207360339617655,0.00011391514407616153,-0.00741936262644538,-2.5165708740927136e-05
0.02900000000000002,1.0209249247679404,1.846449655342861e-07,-0.0002139431107878109,0.00011745015349356055,-0.00741739847314595,-2.636551461585224e-05
0.03000000000000002,1.0129627579093303,2.939010635174024e-07,-0.0002205235551470383,0.00012094979223053413,-0.007415430379496134,-2.7566591257127615e-05
0.03100000000000002,1.0050288473385194,4.0598519089868244e-07,-0.00022710177733652559,0.00012441363002737592,-0.007413458304472496,-2.8768834027589606e-05
0.03200000000000002,0.9971238239342116,5.208610015299874e-07,-0.0002336778814779676,0.00012784126297201844,-0.00741148178849236,-2.997213835353063e-05
0.03300000000000002,2.4686406893111994,1.197731681770721e-06,-0.00024044082379765273,0.0006906298683945736,-0.007807703777209354,-3.1292385135399644e-05
0.03400000000000002,2.2202711007708897,1.9298568724702098e-06,-0.00024719236197743585,0.0007447582549119303,-0.00789847649454999,-3.268516962950156e-05
0.035000000000000024,2.2107411104762447,2.658990992181617e-06,-0.0002539836741049332,0.000739503246088468,-0.007910822202031013,-3.405051195413493e-05
0.036000000000000025,2.243365876839393,3.3915770161751168e-06,-0.00026077999928298567,0.0007409390388199912,-0.007908751014946647,-3.541088332896724e-05
0.037000000000000026,2.2657743096216763,4.129577288505058e-06,-0.00026757244514776684,0.0007444142494055055,-0.007903709058869172,-3.677013404009719e-05
